percent_adult_covid_admissions,percent_pediatric_covid_admissions,percent_hospitals_previous_day_admission_adult_covid_confirmed,percent_hospitals_previous_day_admission_pediatric_covid_confirmed,percent_hospitals_previous_day_admission_influenza_confirmed,percent_hospitals_total_patients_hospitalized_confirmed_influenza,percent_hospitals_icu_patients_confirmed_influenza,percent_hospitals_inpatient_beds,percent_hospitals_total_icu_beds,percent_hospitals_inpatient_beds_used,percent_hospitals_icu_beds_used,percent_hospitals_percent_inpatient_beds_occupied,percent_hospitals_percent_staff_icu_beds_occupied,percent_hospitals_percent_inpatient_beds_covid,percent_hospitals_percent_inpatient_beds_influenza,percent_hospitals_percent_staff_icu_beds_covid,percent_hospitals_percent_icu_beds_influenza,percent_hospitals_admissions_all_covid_confirmed,percent_hospitals_total_patients_hospitalized_covid_confirmed,percent_hospitals_staff_icu_patients_covid_confirmed,avg_total_patients_hospitalized_covid_confirmed,avg_total_patients_hospitalized_influenza_confirmed,avg_staff_icu_patients_covid_confirmed,avg_icu_patients_influenza_confirmed,avg_inpatient_beds,avg_total_icu_beds,avg_inpatient_beds_used,avg_icu_beds_used,avg_percent_inpatient_beds_occupied,avg_percent_staff_icu_beds_occupied,avg_percent_inpatient_beds_covid,avg_percent_inpatient_beds_influenza,avg_percent_staff_icu_beds_covid,avg_percent_icu_beds_influenza,total_admissions_all_influenza_confirmed,total_admissions_all_covid_confirmed,total_admissions_pediatric_covid_confirmed,total_admissions_adult_covid_confirmed,latitude,longitude,year,month,day
0.9611,0.0389,0.9936,0.9936,0.9936,0.9936,0.9936,0.9873,0.9936,0.9873,0.9936,0.9873,0.9936,0.9873,0.9873,0.9936,0.9936,0.9936,0.9936,0.9936,1171.0,52.0,138.0,7.0,43087.0,5369.0,34263.0,3922.0,0.7951,0.7304,0.0271,0.0012,0.0257,0.0013,67.0,977.0,38.0,939.0,43.0,-75.0,2023.0,4.0,1.0
0.9697,0.0303,0.973,0.973,0.2973,0.2973,0.2973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.2973,0.973,0.2973,0.973,0.973,0.973,74.0,1.0,25.0,1.0,3496.0,553.0,2479.0,388.0,0.7091,0.7021,0.021,0.0005,0.0444,0.0043,1.0,66.0,2.0,64.0,34.307144,-106.018066,2021.0,7.0,3.0
0.938,0.062,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1081.0,13.0,173.0,3.0,9028.0,1322.0,7642.0,1069.0,0.8463,0.8083,0.1198,0.0014,0.1313,0.0021,20.0,839.0,52.0,787.0,46.39241,-94.63623,2022.0,2.0,19.0
0.9701,0.0299,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,226.0,26.0,26.0,1.0,6473.0,808.0,5259.0,596.0,0.8124,0.7383,0.0349,0.0039,0.0322,0.0017,51.0,268.0,8.0,260.0,44.0,-120.5,2022.0,11.0,19.0
0.9635,0.0365,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3422.0,1001.0,332.0,137.0,42467.0,5320.0,34541.0,4116.0,0.8135,0.7736,0.0803,0.0234,0.0624,0.0258,1658.0,3341.0,122.0,3219.0,43.0,-75.0,2022.0,12.0,24.0
0.9515,0.0485,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,2839.0,99.0,590.0,10.0,25615.0,4402.0,20265.0,3171.0,0.7911,0.7246,0.1108,0.0039,0.134,0.0022,26.0,2518.0,122.0,2396.0,40.367474,-82.996216,2022.0,2.0,19.0
0.9705,0.0295,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,1029.0,38.0,137.0,2.0,19787.0,2912.0,15999.0,2228.0,0.8085,0.7652,0.052,0.0019,0.0469,0.0006,12.0,983.0,29.0,954.0,44.182205,-84.506836,2022.0,10.0,29.0
0.9577,0.0423,0.9661,0.9661,0.9661,0.9661,0.9661,0.9661,0.9661,0.9661,0.9661,0.9661,0.9661,0.9661,0.9661,0.9661,0.9661,0.9661,0.9661,0.9661,83.0,47.0,12.0,8.0,6549.0,764.0,5026.0,557.0,0.7676,0.7297,0.0126,0.0071,0.0151,0.0107,64.0,71.0,3.0,68.0,44.0,-120.5,2024.0,4.0,6.0
0.9841,0.0159,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,475.0,40.0,63.0,2.0,20028.0,2815.0,15407.0,2127.0,0.7691,0.7555,0.0237,0.002,0.0224,0.0006,17.0,502.0,8.0,494.0,44.182205,-84.506836,2023.0,10.0,14.0
0.9619,0.0381,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9667,1.0,0.9667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,166.0,9.0,18.0,1.0,7354.0,1174.0,5677.0,742.0,0.7719,0.6843,0.0226,0.0012,0.015,0.0006,10.0,210.0,8.0,202.0,41.599998,-72.699997,2023.0,3.0,25.0
0.94,0.06,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,837.0,456.0,115.0,61.0,24533.0,4146.0,18856.0,2813.0,0.7683,0.6782,0.0341,0.0186,0.0277,0.0147,6.0,1134.0,68.0,1066.0,40.367474,-82.996216,2022.0,7.0,16.0
0.9771,0.0229,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,168.0,304.0,21.0,23.0,20169.0,2814.0,15832.0,2107.0,0.785,0.7484,0.0083,0.0151,0.0074,0.0081,154.0,175.0,4.0,171.0,44.182205,-84.506836,2024.0,4.0,27.0
0.9638,0.0362,0.9789,0.9789,0.9789,0.9789,0.9789,0.9507,0.9789,0.9507,0.9789,0.9507,0.9789,0.9507,0.9507,0.9789,0.9789,0.9789,0.9789,0.9789,664.0,28.0,70.0,30.0,17064.0,3040.0,13652.0,2340.0,0.8003,0.7698,0.0352,0.0016,0.023,0.01,28.0,802.0,29.0,773.0,33.247875,-83.441162,2022.0,6.0,25.0
0.973,0.027,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,464.0,23.0,62.0,1.0,9882.0,1331.0,8229.0,924.0,0.833,0.6943,0.047,0.0024,0.0462,0.0009,51.0,444.0,12.0,432.0,39.045753,-76.641273,2023.0,2.0,11.0
0.9522,0.0478,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,1037.0,36.0,137.0,1.0,19845.0,2926.0,16025.0,2207.0,0.8075,0.754,0.0523,0.0018,0.0469,0.0002,2.0,1046.0,50.0,996.0,44.182205,-84.506836,2022.0,9.0,24.0
0.9714,0.0286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,622.0,2.0,65.0,1.0,9854.0,1346.0,8031.0,862.0,0.815,0.6406,0.0631,0.0002,0.048,0.0005,5.0,595.0,17.0,578.0,39.045753,-76.641273,2022.0,8.0,20.0
0.9797,0.0203,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,600.0,12.0,110.0,2.0,9552.0,1360.0,6885.0,970.0,0.7206,0.7132,0.0628,0.0012,0.0806,0.0014,1.0,592.0,12.0,580.0,46.39241,-94.63623,2021.0,1.0,23.0
0.9877,0.0123,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9792,1.0,0.9792,1.0,1.0,1.0,1.0,1.0,1.0,1.0,432.0,108.0,34.0,12.0,10088.0,1379.0,8360.0,907.0,0.8287,0.6672,0.0428,0.0107,0.0246,0.0086,214.0,406.0,5.0,401.0,39.045753,-76.641273,2022.0,11.0,19.0
0.994,0.006,0.9789,0.5986,0.9789,0.9789,0.9789,0.9366,0.9789,0.9366,0.9718,0.9366,0.9718,0.9366,0.9366,0.9789,0.9789,0.9789,0.9789,0.9718,2421.0,35.0,513.0,16.0,17513.0,3133.0,14643.0,2581.0,0.8361,0.8264,0.129,0.0019,0.1638,0.0051,38.0,1657.0,10.0,1647.0,33.247875,-83.441162,2022.0,2.0,26.0
0.9427,0.0573,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,149.0,29.0,22.0,4.0,9695.0,1448.0,7776.0,934.0,0.8021,0.6453,0.0152,0.003,0.0153,0.0031,51.0,157.0,9.0,148.0,39.045753,-76.641273,2022.0,4.0,23.0
0.8611,0.1389,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,69.0,6.0,11.0,1.0,5656.0,897.0,3394.0,562.0,0.6001,0.626,0.0121,0.0011,0.0124,0.0008,6.0,108.0,15.0,93.0,39.41922,-111.950684,2023.0,4.0,29.0
0.9669,0.0331,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,549.0,20.0,83.0,4.0,25611.0,4201.0,19950.0,3004.0,0.7788,0.7152,0.0215,0.0008,0.0197,0.0008,13.0,726.0,24.0,702.0,40.367474,-82.996216,2023.0,4.0,15.0
0.9459,0.0541,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,408.0,37.0,40.0,6.0,9202.0,1311.0,7695.0,1017.0,0.836,0.7757,0.0444,0.004,0.0308,0.0044,29.0,370.0,20.0,350.0,46.39241,-94.63623,2023.0,1.0,28.0
0.9784,0.0216,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9792,1.0,0.9792,1.0,1.0,1.0,1.0,1.0,1.0,1.0,439.0,45.0,51.0,4.0,10075.0,1376.0,8397.0,896.0,0.8333,0.661,0.0436,0.0045,0.0371,0.0027,105.0,417.0,9.0,408.0,39.045753,-76.641273,2022.0,11.0,5.0
0.9613,0.0387,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,764.0,2.0,212.0,1.0,28316.0,5100.0,20163.0,3252.0,0.712,0.6376,0.027,0.0001,0.0416,0.0003,3.0,852.0,33.0,819.0,40.367474,-82.996216,2021.0,6.0,5.0
0.9713,0.0287,0.9829,0.9829,0.9829,0.9829,0.9829,0.9829,0.9829,0.9829,0.9829,0.9829,0.9829,0.9829,0.9829,0.9829,0.9829,0.9829,0.9829,0.9829,5734.0,21.0,1644.0,6.0,58547.0,10838.0,43879.0,7727.0,0.7494,0.7129,0.098,0.0004,0.1517,0.0005,22.0,3695.0,106.0,3589.0,36.778259,-119.417931,2021.0,3.0,6.0
0.9545,0.0455,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,154.0,5.0,29.0,1.0,10117.0,1569.0,6682.0,975.0,0.6605,0.6219,0.0152,0.0005,0.0185,0.0005,7.0,242.0,11.0,231.0,39.113014,-105.358887,2023.0,4.0,15.0
0.9856,0.0144,1.0,1.0,0.8,0.8087,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8087,1.0,0.8,1.0,1.0,1.0,1210.0,5.0,246.0,1.0,7825.0,1040.0,4760.0,710.0,0.6084,0.6835,0.1546,0.0011,0.2368,0.0026,8.0,1114.0,16.0,1098.0,42.032974,-93.581543,2020.0,12.0,5.0
0.9741,0.0259,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9667,1.0,0.9667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,218.0,7.0,25.0,1.0,7357.0,1174.0,5802.0,756.0,0.7886,0.697,0.0297,0.001,0.0213,0.0006,19.0,270.0,7.0,263.0,41.599998,-72.699997,2023.0,3.0,18.0
0.9704,0.0296,0.9789,0.9789,0.8451,0.8451,0.8451,0.8944,0.9789,0.8944,0.9507,0.8944,0.9507,0.8944,0.7535,0.9789,0.8451,0.9789,0.9789,0.9507,4906.0,9.0,1083.0,3.0,17209.0,3299.0,14351.0,2650.0,0.834,0.8152,0.2584,0.0004,0.3281,0.0012,13.0,4762.0,141.0,4621.0,33.247875,-83.441162,2021.0,8.0,28.0
0.9579,0.0421,0.9686,0.9686,0.9686,0.9686,0.9686,0.9686,0.9686,0.9686,0.9686,0.9686,0.9686,0.9686,0.9686,0.9686,0.9686,0.9686,0.9686,0.9686,843.0,159.0,100.0,23.0,60831.0,9714.0,47433.0,6566.0,0.7797,0.6759,0.0139,0.0026,0.0102,0.0024,184.0,1021.0,43.0,978.0,36.778259,-119.417931,2024.0,3.0,23.0
0.9533,0.0467,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9667,1.0,0.9667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1276.0,4.0,194.0,2.0,7412.0,1213.0,5970.0,802.0,0.8054,0.7072,0.1721,0.0005,0.1598,0.0013,2.0,1114.0,52.0,1062.0,41.599998,-72.699997,2022.0,2.0,5.0
0.9746,0.0254,0.972,0.972,0.5794,0.5888,0.5421,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.5888,0.972,0.5421,0.972,0.972,0.972,684.0,9.0,208.0,4.0,17220.0,3295.0,12168.0,2232.0,0.7066,0.6775,0.0397,0.0007,0.063,0.0016,7.0,512.0,13.0,499.0,35.860119,-86.660156,2021.0,11.0,27.0
0.9744,0.0256,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,476.0,7.0,101.0,1.0,9623.0,1470.0,7709.0,1045.0,0.8013,0.711,0.0495,0.0008,0.0685,0.0004,15.0,391.0,10.0,381.0,39.045753,-76.641273,2022.0,3.0,5.0
0.9333,0.0667,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,897.0,10.0,242.0,3.0,10284.0,1744.0,7068.0,1037.0,0.6873,0.598,0.0872,0.001,0.1388,0.0016,27.0,869.0,58.0,811.0,39.113014,-105.358887,2022.0,2.0,19.0
0.9798,0.0202,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,326.0,17.0,31.0,3.0,7389.0,1219.0,5643.0,784.0,0.7636,0.6428,0.0442,0.0023,0.0254,0.0021,20.0,397.0,8.0,389.0,41.599998,-72.699997,2022.0,6.0,11.0
0.9818,0.0182,0.9792,0.9792,0.9792,0.9792,0.9792,0.9792,0.9792,0.9792,0.9792,0.9792,0.9792,0.9792,0.9792,0.9792,0.9792,0.9792,0.9792,0.9792,199.0,71.0,21.0,10.0,9720.0,1296.0,8201.0,893.0,0.8437,0.6894,0.0205,0.0073,0.0161,0.008,114.0,165.0,3.0,162.0,39.045753,-76.641273,2024.0,3.0,23.0
0.9924,0.0076,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,102.0,12.0,19.0,2.0,25542.0,4184.0,19896.0,2931.0,0.7789,0.7005,0.004,0.0005,0.0044,0.0004,12.0,132.0,1.0,131.0,40.367474,-82.996216,2023.0,7.0,22.0
0.9692,0.0308,0.9936,0.9936,0.9936,0.9936,0.9936,0.9809,0.9936,0.9809,0.9936,0.9809,0.9936,0.9809,0.9809,0.9936,0.9936,0.9936,0.9936,0.9936,651.0,31.0,79.0,6.0,43150.0,5375.0,33765.0,3840.0,0.7825,0.7144,0.0149,0.0007,0.0147,0.0012,37.0,585.0,18.0,567.0,43.0,-75.0,2023.0,5.0,6.0
0.9394,0.0606,0.9507,0.9507,0.9507,0.9507,0.9507,0.9437,0.9507,0.9437,0.9437,0.9437,0.9437,0.9437,0.9437,0.9507,0.9507,0.9507,0.9507,0.9507,670.0,272.0,115.0,141.0,20602.0,3050.0,16141.0,2469.0,0.7835,0.8148,0.0325,0.0132,0.0378,0.0463,201.0,693.0,42.0,651.0,33.247875,-83.441162,2024.0,3.0,9.0
0.9604,0.0396,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,160.0,7.0,22.0,3.0,2967.0,560.0,2095.0,413.0,0.7032,0.7378,0.0544,0.0024,0.0388,0.0056,5.0,202.0,8.0,194.0,34.307144,-106.018066,2022.0,7.0,23.0
0.973,0.027,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,75.0,4.0,9.0,1.0,6354.0,741.0,4652.0,511.0,0.7318,0.6894,0.0117,0.0006,0.0124,0.0008,2.0,74.0,2.0,72.0,44.0,-120.5,2023.0,7.0,15.0
0.9799,0.0201,0.9792,0.9792,0.9792,0.9792,0.9792,0.9792,0.9792,0.9792,0.9792,0.9792,0.9792,0.9792,0.9792,0.9792,0.9792,0.9792,0.9792,0.9792,427.0,110.0,40.0,13.0,9542.0,1292.0,8071.0,899.0,0.8457,0.6957,0.0448,0.0115,0.0311,0.0104,206.0,447.0,9.0,438.0,39.045753,-76.641273,2023.0,12.0,30.0
0.9235,0.0765,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9778,0.9889,0.9778,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,95.0,60.0,16.0,8.0,10121.0,1574.0,6715.0,883.0,0.6634,0.5851,0.0094,0.0059,0.0101,0.0049,163.0,183.0,14.0,169.0,39.113014,-105.358887,2022.0,5.0,7.0
0.9944,0.0056,0.972,0.972,0.972,0.972,0.972,0.9626,0.972,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.972,0.972,0.972,0.972,0.9626,2770.0,14.0,676.0,2.0,17238.0,3261.0,12108.0,2291.0,0.7024,0.7141,0.1567,0.0007,0.2072,0.0005,22.0,2666.0,15.0,2651.0,35.860119,-86.660156,2020.0,12.0,26.0
0.9854,0.0146,0.9778,0.9667,0.9333,0.9333,0.9333,0.9778,0.9778,0.9778,0.9667,0.9778,0.9667,0.9778,0.9333,0.9778,0.9333,0.9778,0.9778,0.9667,836.0,1.0,270.0,1.0,10183.0,1852.0,6749.0,1184.0,0.6627,0.6391,0.0822,0.0001,0.1459,0.0003,3.0,1096.0,16.0,1080.0,39.113014,-105.358887,2020.0,11.0,14.0
0.9611,0.0389,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,154.0,22.0,21.0,3.0,17347.0,3366.0,12332.0,2230.0,0.7109,0.6625,0.0089,0.0013,0.0063,0.0009,22.0,180.0,7.0,173.0,35.860119,-86.660156,2023.0,8.0,12.0
0.9746,0.0254,0.9857,0.9857,0.9857,0.9857,0.9857,0.9857,0.9857,0.9857,0.9857,0.9857,0.9857,0.9857,0.9857,0.9857,0.9857,0.9857,0.9857,0.9857,498.0,17.0,65.0,1.0,19794.0,2895.0,15190.0,2115.0,0.7672,0.7305,0.0252,0.0009,0.0225,0.0005,16.0,472.0,12.0,460.0,44.182205,-84.506836,2023.0,4.0,22.0
0.9357,0.0643,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,112.0,20.0,12.0,2.0,7396.0,1207.0,5577.0,770.0,0.754,0.6379,0.0151,0.0027,0.0103,0.0015,47.0,171.0,11.0,160.0,41.599998,-72.699997,2022.0,4.0,16.0
0.9575,0.0425,0.98,0.9657,0.98,0.98,0.98,0.98,0.98,0.98,0.9771,0.98,0.9771,0.98,0.98,0.98,0.98,0.98,0.98,0.98,12107.0,34.0,2263.0,5.0,61256.0,10423.0,49107.0,8014.0,0.8016,0.7696,0.1977,0.0006,0.2172,0.0004,28.0,9707.0,413.0,9294.0,36.778259,-119.417931,2022.0,2.0,12.0
0.9736,0.0264,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,1194.0,2.0,320.0,1.0,28356.0,5050.0,20119.0,3279.0,0.7094,0.6492,0.0421,0.0001,0.0633,0.0002,3.0,1287.0,34.0,1253.0,40.367474,-82.996216,2021.0,5.0,8.0
0.8947,0.1053,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,102.0,14.0,16.0,5.0,2958.0,570.0,2102.0,436.0,0.7074,0.7647,0.035,0.0048,0.0288,0.008,26.0,133.0,14.0,119.0,34.307144,-106.018066,2022.0,10.0,29.0
0.9761,0.0239,1.0,1.0,0.9618,0.9682,0.9618,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9682,1.0,0.9618,1.0,1.0,1.0,373.0,6.0,91.0,1.0,45468.0,6344.0,33745.0,4080.0,0.7422,0.6431,0.0082,0.0001,0.0144,0.0002,3.0,419.0,10.0,409.0,43.0,-75.0,2021.0,7.0,24.0
0.9762,0.0238,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9792,1.0,0.9792,1.0,1.0,1.0,1.0,1.0,1.0,1.0,430.0,79.0,42.0,7.0,10024.0,1366.0,8279.0,884.0,0.8259,0.657,0.0429,0.0079,0.031,0.0049,156.0,420.0,10.0,410.0,39.045753,-76.641273,2022.0,11.0,12.0
0.9673,0.0327,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,446.0,33.0,72.0,5.0,25661.0,4227.0,20202.0,3018.0,0.7872,0.714,0.0174,0.0013,0.017,0.0013,18.0,520.0,17.0,503.0,40.367474,-82.996216,2023.0,4.0,29.0
0.9597,0.0403,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,631.0,228.0,69.0,30.0,17651.0,3330.0,12609.0,2204.0,0.7143,0.6619,0.0357,0.0129,0.0209,0.009,226.0,645.0,26.0,619.0,35.860119,-86.660156,2022.0,12.0,31.0
0.9502,0.0498,1.0,1.0,0.9554,0.9554,0.9554,0.9936,1.0,0.9936,1.0,0.9936,1.0,0.9936,0.949,1.0,0.9554,1.0,1.0,1.0,7085.0,51.0,979.0,3.0,41795.0,5803.0,32084.0,4224.0,0.7676,0.7279,0.1689,0.0014,0.1686,0.0006,82.0,8757.0,436.0,8321.0,43.0,-75.0,2022.0,1.0,8.0
0.9505,0.0495,1.0,1.0,1.0,1.0,1.0,0.9873,1.0,0.9873,1.0,0.9873,1.0,0.9873,0.9873,1.0,1.0,1.0,1.0,1.0,2115.0,9.0,235.0,2.0,42193.0,5387.0,32298.0,3791.0,0.7654,0.7038,0.0498,0.0002,0.0435,0.0003,12.0,1858.0,92.0,1766.0,43.0,-75.0,2022.0,9.0,17.0
0.9823,0.0177,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3842.0,15.0,833.0,1.0,20030.0,3116.0,16687.0,2585.0,0.833,0.8294,0.1918,0.0007,0.2672,0.0005,26.0,3382.0,60.0,3322.0,44.182205,-84.506836,2021.0,12.0,4.0
0.966,0.034,0.9936,0.9936,0.9936,0.9936,0.9936,0.9809,0.9936,0.9809,0.9936,0.9809,0.9936,0.9809,0.9809,0.9936,0.9936,0.9936,0.9936,0.9936,1517.0,57.0,159.0,7.0,42957.0,5366.0,34147.0,3917.0,0.7949,0.73,0.0351,0.0013,0.0297,0.0013,54.0,1266.0,43.0,1223.0,43.0,-75.0,2023.0,3.0,18.0
0.9812,0.0188,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,236.0,5.0,23.0,1.0,9060.0,1348.0,7510.0,1045.0,0.8288,0.7749,0.026,0.0005,0.0173,0.0011,9.0,213.0,4.0,209.0,46.39241,-94.63623,2023.0,11.0,11.0
0.9454,0.0546,0.9873,0.9873,0.9873,0.9873,0.9873,0.9873,0.9873,0.9873,0.9873,0.9873,0.9873,0.9873,0.9873,0.9873,0.9873,0.9873,0.9873,0.9873,1305.0,580.0,161.0,84.0,43858.0,5463.0,35163.0,4018.0,0.8018,0.7355,0.0298,0.0132,0.0295,0.0154,780.0,1081.0,59.0,1022.0,43.0,-75.0,2024.0,3.0,2.0
0.9561,0.0439,0.98,0.9771,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,1657.0,38.0,286.0,4.0,59196.0,9921.0,45036.0,6666.0,0.7607,0.6718,0.028,0.0006,0.0289,0.0004,60.0,1276.0,56.0,1220.0,36.778259,-119.417931,2022.0,4.0,2.0
0.9742,0.0258,0.9333,0.9333,0.9333,0.9333,0.9333,0.9333,0.9333,0.9333,0.9333,0.9333,0.9333,0.9333,0.9333,0.9333,0.9333,0.9333,0.9333,0.9333,129.0,9.0,12.0,1.0,7406.0,1052.0,5341.0,735.0,0.7212,0.6983,0.0174,0.0012,0.0113,0.001,1.0,155.0,4.0,151.0,41.599998,-72.699997,2024.0,8.0,3.0
0.9754,0.0246,0.9718,0.9718,0.9718,0.9718,0.9718,0.9296,0.9718,0.9296,0.9718,0.9296,0.9718,0.9296,0.9296,0.9718,0.9718,0.9718,0.9718,0.9718,492.0,170.0,75.0,58.0,17222.0,2803.0,13976.0,2259.0,0.8111,0.8051,0.0278,0.0097,0.0268,0.0209,201.0,448.0,11.0,437.0,33.247875,-83.441162,2022.0,11.0,26.0
0.9656,0.0344,1.0,1.0,0.984,0.984,0.984,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.984,1.0,0.984,1.0,1.0,1.0,924.0,3.0,214.0,1.0,9714.0,1418.0,7829.0,1145.0,0.8058,0.8075,0.0951,0.0003,0.1507,0.0007,2.0,785.0,27.0,758.0,46.39241,-94.63623,2021.0,11.0,6.0
0.9624,0.0376,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,367.0,10.0,46.0,2.0,9989.0,1344.0,8320.0,940.0,0.833,0.6991,0.0368,0.001,0.0342,0.0014,26.0,346.0,13.0,333.0,39.045753,-76.641273,2023.0,3.0,4.0
